LastName,Percentage
Ghinea,0.043430%
Leonte,0.043087%
Gradinaru,0.043008%
Alexa,0.042929%
Jianu,0.042929%
Giurgiu,0.042850%
Mazilu,0.042771%
Simionescu,0.042745%
Covaci,0.042666%
Cirstea,0.042613%
Milea,0.042402%
Ardeleanu,0.042350%
Codreanu,0.042086%
Ciuca,0.041928%
Epure,0.041797%
Laszlo,0.041639%
Filimon,0.041612%
Udrea,0.041454%
Dragos,0.041270%
Ivascu,0.041244%
Nicola,0.041086%
Horvath,0.040928%
Petrache,0.040717%
Raducanu,0.040427%
Szilagyi,0.040374%
Balazs,0.040348%
Farkas,0.039848%
Opris,0.039716%
Birsan,0.039637%
Pricop,0.039479%
Pal,0.039400%
Spataru,0.039189%
Badescu,0.039137%
Patru,0.039137%
Parvu,0.039137%
Scarlat,0.039058%
Dragu,0.039005%
Marton,0.038847%
Duma,0.038794%
Dorobantu,0.038768%
Mitrea,0.038689%
Butnaru,0.038636%
Ciobotaru,0.038610%
Savin,0.038505%
Serbanescu,0.038505%
Dobrin,0.038505%
Andreescu,0.038399%
Iordan,0.038347%
Vieru,0.038320%
Tanasescu,0.038136%
Puscasu,0.037925%
Mitu,0.037793%
Buzatu,0.037767%
Demeter,0.037741%
Cazan,0.037662%
Sandru,0.037635%
Palade,0.037214%
Busuioc,0.037135%
Spiridon,0.037056%
Burcea,0.037030%
Raileanu,0.036872%
Ifrim,0.036845%
Grama,0.036845%
Puscas,0.036845%
Buda,0.036766%
Ilies,0.036687%
Silaghi,0.036687%
Ciubotaru,0.036582%
Lupascu,0.036529%
Onofrei,0.036503%
Maier,0.036450%
Chitu,0.036450%
Orban,0.036266%
Boros,0.036266%
Ionascu,0.036029%
Mares,0.036029%
Oprescu,0.035950%
Tanasa,0.035897%
Tofan,0.035818%
Predescu,0.035634%
Gherasim,0.035607%
Murariu,0.035581%
Morariu,0.035555%
Samoila,0.035449%
Alecu,0.035449%
Mitroi,0.035449%
Ciurea,0.035370%
Chira,0.035370%
Plesa,0.035133%
Faur,0.034975%
Lazarescu,0.034870%
Moisa,0.034844%
Fulop,0.034791%
Paunescu,0.034554%
State,0.034528%
Nae,0.034501%
Carp,0.034396%
Nicolau,0.034238%
Deac,0.034212%
Balogh,0.034106%
Vasilache,0.033975%
Lacatus,0.033843%
Pantea,0.033738%
Buta,0.033711%
Tatu,0.033553%
Enescu,0.033553%
Chelaru,0.033527%
Tache,0.033501%
Vlasceanu,0.033369%
Sipos,0.033316%
Duca,0.033290%
Petrisor,0.033290%
Oros,0.033158%
Torok,0.033105%
Pacurar,0.033053%
Tatar,0.032921%
Boca,0.032921%
Cernat,0.032816%
Dicu,0.032816%
Barabas,0.032763%
Schiopu,0.032605%
Stoicescu,0.032526%
Antonescu,0.032289%
