LastName,Percentage
French,0.034049%
Owen,0.034049%
Harper,0.034049%
Mcnamara,0.034049%
Bruce,0.034049%
Browne,0.033753%
Jensen,0.033605%
Bryant,0.033605%
Potter,0.033605%
Sun,0.033457%
Berry,0.033457%
Lang,0.033457%
Fleming,0.033309%
Jacobs,0.033309%
Buckley,0.033161%
Blake,0.033161%
Lyons,0.033013%
Stuart,0.032865%
Huynh,0.032865%
Mann,0.032865%
Read,0.032717%
Cooke,0.032717%
Bond,0.032717%
Barry,0.032717%
Mcgregor,0.032569%
Booth,0.032569%
Paterson,0.032569%
Hopkins,0.032421%
Mackenzie,0.032421%
Cohen,0.032421%
Little,0.032421%
Fuller,0.031829%
Mcintyre,0.031829%
Walters,0.031680%
Barton,0.031532%
Peterson,0.031532%
Nolan,0.031384%
Flynn,0.031236%
Farrell,0.031236%
Mr,0.031236%
Baxter,0.031236%
Lu,0.031236%
Watt,0.031236%
Field,0.031088%
Gardiner,0.030940%
Wheeler,0.030940%
Norman,0.030644%
Simmons,0.030644%
Casey,0.030496%
Lambert,0.030496%
Turnbull,0.030348%
Fowler,0.030348%
Hicks,0.030348%
Chambers,0.030348%
Dickson,0.030348%
Reeves,0.030200%
Nash,0.030200%
Sutherland,0.030200%
Mackay,0.030200%
It,0.030052%
Hancock,0.030052%
Muller,0.030052%
Mcintosh,0.030052%
Peter,0.030052%
Zhao,0.029904%
Chang,0.029756%
Law,0.029756%
Bartlett,0.029608%
Norris,0.029460%
Hardy,0.029460%
Perkins,0.029460%
Gupta,0.029312%
Stephenson,0.029312%
Maher,0.029312%
Johnstone,0.029312%
Steele,0.029164%
Media,0.029164%
Love,0.029164%
Registrant,0.029016%
Heath,0.029016%
Hutchinson,0.028868%
Cullen,0.028868%
Kent,0.028868%
Bourke,0.028720%
Lindsay,0.028720%
Skinner,0.028572%
Hanna,0.028572%
Mcmillan,0.028572%
Goodwin,0.028276%
Moran,0.027979%
Dennis,0.027979%
Kay,0.027979%
Sanders,0.027831%
Meyer,0.027831%
Daly,0.027831%
Lau,0.027831%
O-sullivan,0.027535%
Carey,0.027535%
Dale,0.027535%
Donaldson,0.027535%
Fitzpatrick,0.027387%
Tucker,0.027239%
Moss,0.027239%
Prasad,0.027239%
Ong,0.027091%
Obrien,0.027091%
Christie,0.027091%
Buchanan,0.027091%
Bates,0.027091%
Gould,0.026943%
Shrestha,0.026943%
Rees,0.026647%
Egan,0.026647%
Manning,0.026499%
Department,0.026499%
Lai,0.026499%
Wade,0.026499%
Hay,0.026351%
Zhu,0.026203%
Todd,0.026203%
Kemp,0.026203%
Dillon,0.026055%
Yates,0.026055%
Perera,0.026055%
Ritchie,0.025907%
Fernandez,0.025907%
Ma,0.025907%
Walton,0.025907%
Wallis,0.025907%
Rahman,0.025759%
Gallagher,0.025759%
Doherty,0.025759%
Watkins,0.025759%
Morton,0.025611%
Vella,0.025611%
Vincent,0.025611%
Middleton,0.025463%
Joyce,0.025463%
Mckinnon,0.025315%
Donnelly,0.025315%
Team,0.025167%
Stokes,0.025167%
Forbes,0.025167%
Howell,0.025167%
Kirk,0.025167%
Noble,0.025019%
Milne,0.025019%
Myers,0.025019%
Marks,0.025019%
Choi,0.025019%
Wall,0.024871%
Robson,0.024723%
Giles,0.024723%
Atkins,0.024723%
Hodgson,0.024723%
Holt,0.024575%
Townsend,0.024427%
Abbott,0.024427%
Logan,0.024427%
Harrington,0.024130%
Briggs,0.024130%
Slater,0.023982%
Muir,0.023982%
Johns,0.023982%
Borg,0.023982%
Stanley,0.023834%
Leung,0.023834%
Gillespie,0.023686%
Han,0.023686%
Madden,0.023686%
Woodward,0.023686%
Gibbs,0.023538%
Mark,0.023538%
Boyle,0.023538%
Brady,0.023538%
Barber,0.023538%
Low,0.023390%
Dalton,0.023242%
Franklin,0.023094%
Hewitt,0.023094%
Vu,0.023094%
Pollard,0.023094%
Rodriguez,0.022946%
Randall,0.022946%
Wise,0.022946%
Nielsen,0.022798%
Hodge,0.022798%
Jennings,0.022798%
Bowen,0.022798%
Nicholas,0.022650%
Gonzalez,0.022650%
Sweeney,0.022650%
Smart,0.022650%
Fernando,0.022650%
Howe,0.022650%
Hu,0.022650%
Swan,0.022502%
Rice,0.022354%
Garcia,0.022354%
Warner,0.022354%
Schmidt,0.022206%
Maxwell,0.022206%
Chong,0.022206%
Liang,0.022206%
Lord,0.022206%
Haynes,0.022058%
Mccormack,0.022058%
Song,0.021910%
Clements,0.021910%
Truong,0.021762%
Hassan,0.021762%
Banks,0.021762%
Mcpherson,0.021614%
Daniels,0.021614%
Vaughan,0.021614%
Reilly,0.021466%
Adam,0.021466%
Horton,0.021466%
Donovan,0.021466%
Dowling,0.021466%
Baldwin,0.021466%
Gleeson,0.021318%
Hodges,0.021318%
Hartley,0.021318%
Dodd,0.021318%
Bolton,0.021318%
Lopez,0.021318%
Preston,0.021318%
Petersen,0.021318%
Ashton,0.021170%
Herbert,0.021170%
Beck,0.021170%
Russo,0.021022%
Smyth,0.021022%
Archer,0.021022%
Jamieson,0.021022%
Dobson,0.021022%
Welsh,0.021022%
Winter,0.021022%
Sharpe,0.020874%
Bentley,0.020874%
