LastName,Percentage
Sergeeva,0.032190%
Aleksandra,0.032190%
Makarova,0.032190%
Valentin,0.032190%
Grishin,0.031939%
Safronov,0.031939%
Daniil,0.031939%
Voronov,0.031939%
Kalashnikov,0.031939%
Lobanov,0.031939%
Stepanova,0.031687%
Savin,0.031687%
Andrew,0.031687%
Ushakov,0.031436%
Nekrasov,0.031436%
Pronin,0.031436%
Timur,0.031184%
Evgenevich,0.031184%
Evgenii,0.031184%
Emelyanov,0.031184%
Kudryavtsev,0.031184%
Avdeev,0.030933%
Blinov,0.030933%
Borodin,0.030933%
Larionov,0.030933%
Safonov,0.030681%
Afanasev,0.030681%
Maltsev,0.030681%
Vasilevich,0.030681%
Belova,0.030681%
Yurij,0.030430%
Moiseev,0.030178%
Ryabov,0.029927%
Golovin,0.029927%
Borisova,0.029927%
Levchenko,0.029927%
Ustinov,0.029675%
Nesterenko,0.029675%
Anatoliy,0.029424%
Fadeev,0.029424%
Evgeniya,0.029424%
Kulakov,0.029424%
Prokhorov,0.029424%
Serov,0.029172%
Shcherbakov,0.029172%
Nosov,0.028921%
Shestakov,0.028921%
Dmitrieva,0.028921%
Konstantinov,0.028921%
Nikulin,0.028669%
Gorshkov,0.028669%
Suvorov,0.028669%
Kruglov,0.028669%
Knyazev,0.028669%
Grachev,0.028418%
Egorova,0.028418%
Demin,0.028166%
Bobrov,0.028166%
Pupkin,0.028166%
Galkin,0.027915%
Melnik,0.027915%
Malyshev,0.027915%
Kiseleva,0.027915%
Lyudmila,0.027915%
Platonov,0.027915%
Romanenko,0.027663%
Gennadevich,0.027663%
Fokin,0.027663%
Darya,0.027663%
Vorobyev,0.027663%
Bondarev,0.027663%
Klimenko,0.027663%
Boyko,0.027412%
Aksenov,0.027160%
Vladimirov,0.027160%
Ponomarenko,0.027160%
Nikitina,0.026909%
Zverev,0.026909%
Eliseev,0.026909%
Li,0.026909%
Yudin,0.026909%
Nikolaeva,0.026657%
Grigoryan,0.026657%
Vitalij,0.026657%
Filimonov,0.026406%
Kozhevnikov,0.026154%
Nataliya,0.025903%
Guseva,0.025903%
Lukin,0.025903%
Yaroslav,0.025903%
Isakov,0.025651%
Samsonov,0.025651%
Vasileva,0.025651%
Borisovich,0.025651%
Zotov,0.025400%
Akimov,0.025400%
Fedor,0.025400%
Magomedov,0.025400%
Kuzmina,0.025400%
Kudryashov,0.025400%
Solovyev,0.025148%
Zhdanov,0.024897%
Marat,0.024897%
Viktoriya,0.024897%
Viktorovna,0.024897%
Volodin,0.024897%
Kharitonov,0.024897%
Karimov,0.024897%
Larisa,0.024897%
Rusakov,0.024645%
Ignatov,0.024645%
Sidorenko,0.024645%
Dmitrievich,0.024645%
Denisova,0.024645%
Lukyanov,0.024645%
Larin,0.024645%
Yakovleva,0.024645%
Rudenko,0.024394%
Tarasova,0.024394%
Sazonov,0.024394%
Arkhipov,0.024394%
Anatoly,0.024394%
Ermolaev,0.024394%
Yury,0.024394%
Panin,0.024394%
Noskov,0.024143%
Frolova,0.024143%
Dolgov,0.024143%
Karpenko,0.024143%
Grigoryev,0.023891%
Zorin,0.023891%
Molchanov,0.023891%
Lavrov,0.023891%
Tretyakov,0.023640%
Antonova,0.023640%
Seleznev,0.023388%
Alekseeva,0.023388%
Cherkasov,0.023388%
Koshelev,0.023388%
Karasev,0.023388%
Pavlenko,0.023388%
Gorbachev,0.023137%
Mishin,0.023137%
Chernyshev,0.023137%
Khokhlov,0.023137%
Litvinenko,0.023137%
Pavlovich,0.023137%
Chernikov,0.022885%
Veselov,0.022885%
Barinov,0.022885%
Zaitsev,0.022634%
Samoylov,0.022634%
Suslov,0.022634%
Alena,0.022634%
Kononov,0.022634%
Rogov,0.022382%
Zhukova,0.022382%
Fedoseev,0.022382%
Bogdanova,0.022382%
Kolesnikova,0.022382%
Kuzin,0.022382%
Yulia,0.022382%
Melnikova,0.022131%
Davidov,0.022131%
Koval,0.022131%
Nikonov,0.021879%
Artamonov,0.021879%
Sorokina,0.021628%
Shapovalov,0.021628%
Vasin,0.021628%
Komarova,0.021628%
Panchenko,0.021628%
Gleb,0.021376%
Titova,0.021376%
Shilov,0.021376%
Baranova,0.021376%
Kuzmenko,0.021376%
Kalinina,0.021376%
Lysenko,0.021376%
Nazarenko,0.021125%
Zimin,0.021125%
Tsvetkov,0.021125%
Savelev,0.021125%
Arutyunyan,0.021125%
Mitrofanov,0.021125%
Kseniya,0.021125%
Koroleva,0.021125%
Stepan,0.020873%
Antipov,0.020873%
Firsov,0.020873%
Osipova,0.020873%
Mihailov,0.020873%
Markin,0.020873%
Kristina,0.020873%
Kornev,0.020873%
Kapustin,0.020873%
Agafonov,0.020622%
Alexei,0.020622%
Fomenko,0.020622%
Malkov,0.020622%
Maximov,0.020622%
Bolshakov,0.020622%
Kirichenko,0.020622%
Leonidovich,0.020622%
Trifonov,0.020370%
Anastasia,0.020370%
Anikin,0.020370%
Miroshnichenko,0.020370%
Doroshenko,0.020370%
Vasily,0.020370%
Balashov,0.020370%
Kulikova,0.020370%
Korneev,0.020370%
Yurchenko,0.020370%
Ponomareva,0.020370%
Rozhkov,0.020119%
Rus,0.020119%
Tkachev,0.020119%
Chernykh,0.020119%
Dorofeev,0.020119%
Belyakov,0.020119%
Polyakova,0.020119%
Sidorova,0.019867%
Safin,0.019867%
Shirokov,0.019867%
Cherepanov,0.019867%
Valerevna,0.019867%
Vinogradova,0.019867%
