LastName,Percentage
Bartl,0.027809%
Pollak,0.027809%
Pohl,0.027809%
Walser,0.027809%
Neuhold,0.026940%
Zechner,0.026940%
Trummer,0.026940%
Stummer,0.026940%
Ott,0.026940%
Heinrich,0.026940%
Klinger,0.026940%
Lederer,0.026940%
Plattner,0.026940%
Wilhelm,0.026940%
Raab,0.026071%
Rauter,0.026071%
Rene,0.026071%
Urban,0.026071%
Schranz,0.026071%
Stoeckl,0.026071%
Oliver,0.026071%
Helmut,0.026071%
Heindl,0.026071%
Dorner,0.026071%
Denk,0.026071%
Dominik,0.026071%
Bischof,0.026071%
Knapp,0.026071%
Yilmaz,0.026071%
Pinter,0.026071%
Walch,0.026071%
Roman,0.025202%
Richard,0.025202%
Renner,0.025202%
Neuner,0.025202%
Grill,0.025202%
Gangl,0.025202%
Traxler,0.025202%
Schachinger,0.025202%
Szabo,0.025202%
Schaffer,0.025202%
Fasching,0.025202%
Haller,0.025202%
Brenner,0.025202%
Lutz,0.025202%
Leitgeb,0.025202%
Lengauer,0.025202%
Penz,0.025202%
Glaser,0.024333%
Glatz,0.024333%
Svoboda,0.024333%
Schneeberger,0.024333%
Steinberger,0.024333%
Fiedler,0.024333%
Herbst,0.024333%
Hinterberger,0.024333%
Maierhofer,0.024333%
Vogl,0.024333%
Burger,0.024333%
Kurt,0.024333%
Kurzmann,0.024333%
Kummer,0.024333%
Loeffler,0.024333%
Wurzer,0.024333%
Ulrich,0.023464%
Novotny,0.023464%
Gmeiner,0.023464%
Guenther,0.023464%
Schiefer,0.023464%
Schuetz,0.023464%
Sebastian,0.023464%
Adam,0.023464%
Hilmar,0.023464%
Mathis,0.023464%
Juergen,0.023464%
Engel,0.023464%
Baier,0.023464%
Buchegger,0.023464%
Kiss,0.023464%
Kapeller,0.023464%
Payer,0.023464%
Rieser,0.022595%
Steinlechner,0.022595%
Steinwender,0.022595%
Stern,0.022595%
Santner,0.022595%
Aschauer,0.022595%
Handl,0.022595%
Markl,0.022595%
Jovanovic,0.022595%
Bichler,0.022595%
Buchner,0.022595%
Pfeffer,0.022595%
Petz,0.022595%
Wessely,0.022595%
Windisch,0.022595%
Reiner,0.021726%
Nagl,0.021726%
Neumayer,0.021726%
Zenz,0.021726%
Schachner,0.021726%
Arnold,0.021726%
Mairinger,0.021726%
Margreiter,0.021726%
Miller,0.021726%
Moritz,0.021726%
Eichinger,0.021726%
Boehler,0.021726%
Kohl,0.021726%
Kirchner,0.021726%
Lamprecht,0.021726%
List,0.021726%
Ludwig,0.021726%
Wittmann,0.021726%
Rosenberger,0.020857%
Grabher,0.020857%
Gschwandtner,0.020857%
Taucher,0.020857%
Siller,0.020857%
Schiller,0.020857%
Smith,0.020857%
Schwarzl,0.020857%
Alfred,0.020857%
Ag,0.020857%
Forster,0.020857%
Frey,0.020857%
Felder,0.020857%
Falkner,0.020857%
Fuerst,0.020857%
Hofstaetter,0.020857%
Hoelzl,0.020857%
Herbert,0.020857%
Hutter,0.020857%
Moosbrugger,0.020857%
Muellner,0.020857%
Jahn,0.020857%
Clemens,0.020857%
Cerny,0.020857%
Bergmann,0.020857%
Kronberger,0.020857%
Knoll,0.020857%
Kirchmair,0.020857%
Li,0.020857%
Leopold,0.020857%
Wieland,0.020857%
Reinhard,0.019988%
Rhomberg,0.019988%
Gregor,0.019988%
Zeller,0.019988%
Sigl,0.019988%
Schaller,0.019988%
Schaefer,0.019988%
Seiwald,0.019988%
Schnabl,0.019988%
Sammer,0.019988%
Spindler,0.019988%
Artner,0.019988%
Heigl,0.019988%
Hochreiter,0.019988%
Markovic,0.019988%
Mitter,0.019988%
Mitteregger,0.019988%
Jakob,0.019988%
Eisl,0.019988%
Becker,0.019988%
Burtscher,0.019988%
Bucher,0.019988%
Blaha,0.019988%
Kunz,0.019988%
Kollmann,0.019988%
Kroell,0.019988%
Kellner,0.019988%
Kocher,0.019988%
Kutschera,0.019988%
Kopp,0.019988%
Kammerer,0.019988%
Paier,0.019988%
Pointner,0.019988%
Probst,0.019988%
Gruenwald,0.019119%
Geyer,0.019119%
Tischler,0.019119%
Scholz,0.019119%
Stolz,0.019119%
Schellander,0.019119%
Schloegl,0.019119%
Amon,0.019119%
Frick,0.019119%
Forstner,0.019119%
Haemmerle,0.019119%
Musil,0.019119%
Juen,0.019119%
Dorfer,0.019119%
Day,0.019119%
Kasper,0.019119%
Lettner,0.019119%
Pfister,0.019119%
Weidinger,0.019119%
Wurm,0.019119%
Redl,0.018250%
Urbanek,0.018250%
Neugebauer,0.018250%
Gratzer,0.018250%
Tomek,0.018250%
Schmidbauer,0.018250%
Sagmeister,0.018250%
Schuh,0.018250%
Siegl,0.018250%
Singh,0.018250%
Andrea,0.018250%
Aichholzer,0.018250%
Anton,0.018250%
Fleck,0.018250%
Ofner,0.018250%
Hinteregger,0.018250%
Marek,0.018250%
Manuel,0.018250%
Marx,0.018250%
Elisabeth,0.018250%
Eva,0.018250%
Bader,0.018250%
Parzer,0.018250%
Petra,0.018250%
Pass,0.018250%
Popp,0.018250%
Wachter,0.018250%
Wegscheider,0.018250%
Rossmann,0.017381%
Rechberger,0.017381%
Rupp,0.017381%
Reisner,0.017381%
Rabl,0.017381%
Norbert,0.017381%
Nikolic,0.017381%
Neuhauser,0.017381%
Gstrein,0.017381%
Gartner,0.017381%
Greiner,0.017381%
Suppan,0.017381%
Springer,0.017381%
Sahin,0.017381%
Schalk,0.017381%
Stadelmann,0.017381%
Altmann,0.017381%
Oberhauser,0.017381%
Holzmann,0.017381%
Handler,0.017381%
Hassler,0.017381%
Heim,0.017381%
Hannes,0.017381%
Mark,0.017381%
Dittrich,0.017381%
Edlinger,0.017381%
Erler,0.017381%
Bachler,0.017381%
Karin,0.017381%
Lee,0.017381%
Linhart,0.017381%
Yildirim,0.017381%
Prokop,0.017381%
Parth,0.017381%
Pesendorfer,0.017381%
Roessler,0.016512%
Stix,0.016512%
