LastName,Percentage
Ivanusa,0.039712%
Nemec,0.039712%
Gustin,0.039712%
Grilc,0.039712%
Gostisa,0.039712%
Zorc,0.039712%
Zevnik,0.039712%
Zibert,0.039712%
Tratnik,0.039712%
Smole,0.039712%
Semolic,0.039712%
Stupar,0.039712%
Slak,0.039712%
Smodis,0.039712%
Stebe,0.039712%
Strasek,0.039712%
Ambroz,0.039712%
Ferjan,0.039712%
Filipic,0.039712%
Ogrizek,0.039712%
Maucec,0.039712%
Markic,0.039712%
Miklic,0.039712%
Mrak,0.039712%
Mihelcic,0.039712%
Matijevic,0.039712%
Mirt,0.039712%
Marc,0.039712%
Mohoric,0.039712%
Jancic,0.039712%
Cuk,0.039712%
Cernec,0.039712%
Cernelic,0.039712%
Colja,0.039712%
Dizdarevic,0.039712%
Dornik,0.039712%
Drustvo,0.039712%
Vrecko,0.039712%
Virant,0.039712%
Brelih,0.039712%
Bukovec,0.039712%
Brglez,0.039712%
Bauman,0.039712%
Bernik,0.039712%
Balazic,0.039712%
Bajec,0.039712%
Bobnar,0.039712%
Kravanja,0.039712%
Klancar,0.039712%
Kocjan,0.039712%
Kostanjevec,0.039712%
Kostanjsek,0.039712%
Kosi,0.039712%
Komel,0.039712%
Kmetec,0.039712%
Kozelj,0.039712%
Kravos,0.039712%
Lampret,0.039712%
Lebar,0.039712%
Loncaric,0.039712%
Petrov,0.039712%
Pucnik,0.039712%
Perus,0.039712%
Psenicnik,0.039712%
Prevolsek,0.039712%
Planinc,0.039712%
Prebil,0.039712%
Poljansek,0.039712%
Primc,0.039712%
Plibersek,0.039712%
Remskar,0.035300%
Riznar,0.035300%
Robert,0.035300%
Ravnik,0.035300%
Radovic,0.035300%
Rijavec,0.035300%
Nardin,0.035300%
Gracner,0.035300%
Gradisar,0.035300%
Gorse,0.035300%
Gregoric,0.035300%
Grahek,0.035300%
Zigon,0.035300%
Zakelj,0.035300%
Tomse,0.035300%
Tomc,0.035300%
Turnsek,0.035300%
Trobec,0.035300%
Strnad,0.035300%
Sgn,0.035300%
